time,taker,case,base,quote,price,quantity
2022-10-11 22:58:08.247545,Mango,sell,Mango,USD Coin,0.0221,1
2022-10-11 22:58:08.247545,Mango,sell,Mango,USD Coin,0.0261,28
2022-10-11 22:58:02.386685,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0261,385
2022-10-11 22:58:02.386685,Mango,sell,Mango,USD Coin,0.0261,59
2022-10-11 22:58:02.386685,Mango,sell,Mango,USD Coin,0.0261,152
2022-10-11 22:58:02.386685,Mango,sell,Mango,USD Coin,0.0261,79
2022-10-11 22:58:02.386685,Mango,sell,Mango,USD Coin,0.0261,83
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,19
2022-10-11 22:57:56.568515,052a204c36e4b806ce32b539474b8e6db78955e64b66043fbba431ef289a3d30,sell,Mango,USD Coin,0.0263,202
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,5
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,17
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,10
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,113
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,147
2022-10-11 22:57:56.568515,Mango,sell,Mango,USD Coin,0.0263,29
2022-10-11 22:56:43.475128,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0318,582
2022-10-11 22:56:43.475128,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0255,1960
2022-10-11 22:56:43.475128,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0255,2822
2022-10-11 22:56:43.475128,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0377,104
2022-10-11 22:56:01.039062,Alameda,buy,Mango,USD Coin,0.0269,30
2022-10-11 22:56:01.039062,09a2555107201310a50f8f49d835a3bc76ace756548159c5aa9cfb9a6c46ffc2,buy,Mango,USD Coin,0.0269,740
2022-10-11 22:55:05.29087,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0209,7827
2022-10-11 22:55:05.29087,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.041,8
2022-10-11 22:54:31.04984,Alameda,sell,Mango,USD Coin,0.0364,1
2022-10-11 22:54:12.76558,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0364,359
2022-10-11 22:54:12.76558,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0364,346
2022-10-11 22:54:12.76558,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0364,346
2022-10-11 22:54:12.76558,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,sell,Mango,USD Coin,0.0364,991
2022-10-11 22:54:12.76558,Mango,sell,Mango,USD Coin,0.0364,16
2022-10-11 22:54:12.76558,Mango,sell,Mango,USD Coin,0.0364,44
2022-10-11 22:54:12.76558,Mango,sell,Mango,USD Coin,0.0364,3
2022-10-11 22:54:12.76558,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0364,347
2022-10-11 22:54:12.76558,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0364,3861
2022-10-11 22:54:12.76558,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0364,1864
2022-10-11 22:54:12.76558,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0364,1822
2022-10-11 22:54:06.705171,feeb58bcc00a17003443357b8c26b22bec8028e06a09c5bd999ff7b908dbd1a4,buy,Mango,USD Coin,0.0242,383
2022-10-11 22:54:06.705171,Alameda,buy,Mango,USD Coin,0.0242,1
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,2055
2022-10-11 22:54:01.656453,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,2065
2022-10-11 22:54:01.656453,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,20652
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,4121
2022-10-11 22:54:01.656453,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,2065
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,402
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,2055
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,2055
2022-10-11 22:54:01.656453,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,5411
2022-10-11 22:54:01.656453,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,5778
2022-10-11 22:54:01.656453,c4f8c525b4d8139a1e54b3fda2cc138499c98522efa9aa8c1ba2704094fb6564,buy,Mango,USD Coin,0.0242,17622
2022-10-11 22:54:01.656453,c4f8c525b4d8139a1e54b3fda2cc138499c98522efa9aa8c1ba2704094fb6564,buy,Mango,USD Coin,0.0242,8767
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,402
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,413
2022-10-11 22:54:01.656453,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0242,2313
2022-10-11 22:54:01.656453,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0242,3819
2022-10-11 22:54:01.656453,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,5661
2022-10-11 22:54:01.656453,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,5548
2022-10-11 22:54:01.656453,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,5431
2022-10-11 22:54:01.656453,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,2055
2022-10-11 22:53:43.375979,Alameda,buy,Mango,USD Coin,0.0323,3
2022-10-11 22:53:22.955901,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,2065
2022-10-11 22:53:22.955901,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,buy,Mango,USD Coin,0.0242,588
2022-10-11 22:53:17.142854,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,1032
2022-10-11 22:53:17.142854,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,402
2022-10-11 22:53:17.142854,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,1032
2022-10-11 22:53:17.142854,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,20652
2022-10-11 22:53:17.142854,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,4349
2022-10-11 22:53:17.142854,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0242,5777
2022-10-11 22:53:17.142854,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0242,903
2022-10-11 22:53:17.142854,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,1032
2022-10-11 22:53:17.142854,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,buy,Mango,USD Coin,0.0242,2000
2022-10-11 22:53:17.142854,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,buy,Mango,USD Coin,0.0242,1032
2022-10-11 22:53:17.142854,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0242,950
2022-10-11 22:53:17.142854,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,buy,Mango,USD Coin,0.0242,2000
2022-10-11 22:53:17.142854,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,402
2022-10-11 22:53:11.531138,Mango,buy,Mango,USD Coin,0.0242,26621
2022-10-11 22:53:06.075511,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0242,2974
2022-10-11 22:53:06.075511,c4f8c525b4d8139a1e54b3fda2cc138499c98522efa9aa8c1ba2704094fb6564,buy,Mango,USD Coin,0.0242,87671
2022-10-11 22:53:06.075511,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0242,4820
2022-10-11 22:53:06.075511,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0242,10285
2022-10-11 22:53:06.075511,0f8e8c235ee4177a79349f856c865d780f6d5d329ee8391721b4934f0b190104,buy,Mango,USD Coin,0.0242,2000
2022-10-11 22:53:06.075511,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0242,3900
2022-10-11 22:53:06.075511,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0242,2974
2022-10-11 22:53:06.075511,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,412
2022-10-11 22:53:06.075511,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0242,103264
2022-10-11 22:53:06.075511,e7697cf4eed74673d3da1216729f4e1bb143096a8797ebb9cafee826a03f214a,buy,Mango,USD Coin,0.0242,2000
2022-10-11 22:53:00.428061,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0373,3
2022-10-11 22:53:00.428061,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0386,3
2022-10-11 22:53:00.428061,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.041,80
2022-10-11 22:53:00.428061,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0243,256
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.031,6451612
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.03,300
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.03,2000
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0293,9883
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0277,180
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0264,5000
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0261,3831
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.025,45
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0225,440
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.02,500
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.02,487
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.01,250
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.005,2000
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0005,87631
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0015,51
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0345,927604
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0316,200
2022-10-11 22:49:43.603126,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0315,7986
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.038,5048889
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0402,532
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.038,2600
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.036,75695
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0374,534
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0345,4869497
2022-10-11 22:49:10.975862,0e77676737cd2c8141b65d58ac281e36c237205b5abbe0255fab373f4a7fe070,sell,Mango,USD Coin,0.0379,2253
2022-10-11 22:48:52.697614,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.05,90
2022-10-11 22:48:52.697614,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0402,153
2022-10-11 22:48:40.04201,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0571,1267
2022-10-11 22:48:40.04201,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0571,252
2022-10-11 22:48:40.04201,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0571,8582
2022-10-11 22:48:40.04201,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0384,2153
2022-10-11 22:48:40.04201,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0382,1763
2022-10-11 22:48:34.017454,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.0388,251
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0446,5
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0445,1
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0428,14
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0405,769
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0396,5
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.039,826
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.039,323
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.039,814
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0386,800
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0386,1190
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0386,418
2022-10-11 22:48:28.006416,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0386,321
2022-10-11 22:48:28.006416,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.0386,320
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.0386,692
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.038,2505
2022-10-11 22:48:28.006416,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.038,2774
2022-10-11 22:48:28.006416,052a204c36e4b806ce32b539474b8e6db78955e64b66043fbba431ef289a3d30,sell,Mango,USD Coin,0.038,83256
2022-10-11 22:48:28.006416,Raydium,sell,Mango,USD Coin,0.038,2683
2022-10-11 22:48:28.006416,dcf91a667e073a39b972a4f02bdc682810e156247004ac3bcda88275dc8e983f,sell,Mango,USD Coin,0.038,264
2022-10-11 22:48:22.565305,Alameda,sell,Mango,USD Coin,0.0715,3406
2022-10-11 22:48:22.565305,Alameda,sell,Mango,USD Coin,0.0731,1569
2022-10-11 22:48:22.565305,Alameda,sell,Mango,USD Coin,0.0727,1830
2022-10-11 22:48:22.565305,Alameda,sell,Mango,USD Coin,0.0724,796
2022-10-11 22:48:22.565305,Alameda,sell,Mango,USD Coin,0.0721,1749
2022-10-11 22:48:22.565305,Alameda,sell,Mango,USD Coin,0.0705,4698
2022-10-11 22:48:05.482064,Alameda,sell,Mango,USD Coin,0.0735,1847
2022-10-11 22:48:05.482064,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0516,2330
2022-10-11 22:48:05.482064,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.0516,2324
2022-10-11 22:48:05.482064,e9dbe1704f50f5ada909be739dc359549d6e5a04d36a557f9ce87bb02a02eb08,buy,Mango,USD Coin,0.0516,1044
2022-10-11 22:48:05.482064,Raydium,buy,Mango,USD Coin,0.0594,5
2022-10-11 22:48:05.482064,Alameda,sell,Mango,USD Coin,0.0739,1487
2022-10-11 22:48:05.482064,Alameda,sell,Mango,USD Coin,0.0732,740
2022-10-11 22:48:05.482064,Alameda,sell,Mango,USD Coin,0.05,47
2022-10-11 22:47:53.59716,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0447,1010
2022-10-11 22:47:53.59716,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.39,125
2022-10-11 22:47:47.213035,bf7b2dc42d0e1fd0ca0ae2499a8ff7f31bee9afff6c4a3169ff7747926a2ca6e,buy,Mango,USD Coin,0.0461,224
2022-10-11 22:47:47.213035,Raydium,buy,Mango,USD Coin,0.0461,1387
2022-10-11 22:47:47.213035,Raydium,buy,Mango,USD Coin,0.0461,95
2022-10-11 22:47:41.7684,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.39,142
2022-10-11 22:47:41.7684,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.35,47
2022-10-11 22:47:41.7684,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0569,1761
2022-10-11 22:47:41.7684,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0569,1656
2022-10-11 22:47:41.7684,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0569,2332
2022-10-11 22:47:41.7684,8e76bd1b52fcaf31aa30c7912bb8eddf63ae54e1e173b3724039a995fbf3deb1,buy,Mango,USD Coin,0.0569,2869
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0966,911
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0471,1513
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0966,571
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0527,2580
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0527,2607
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.0527,316
2022-10-11 22:47:36.368043,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.097,327
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1069,8495
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1133,1296
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1128,929
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1123,1277
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1118,974
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1108,3415
2022-10-11 22:47:22.315101,Alameda,sell,Mango,USD Coin,0.1094,3036
2022-10-11 22:47:22.315101,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0456,1484
2022-10-11 22:47:16.892274,8e66576acbfa17adaccd39a503ae7a38274d9580853d31c01141d290bf35df9e,buy,Mango,USD Coin,0.1154,2
2022-10-11 22:47:16.892274,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,sell,Mango,USD Coin,0.1145,441
2022-10-11 22:47:16.892274,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.1154,199
2022-10-11 22:47:16.892274,cb0a0c31cee0d64d31cd3a727098cae9810e82453f04774994ac00c1e7546689,buy,Mango,USD Coin,0.0474,2083
2022-10-11 22:47:10.875148,c451cf9687e64bcb54efa9b5f1ebfe9874adf11c93b3734c4f5b932a70a4c3a5,buy,Mango,USD Coin,0.054,1073
2022-10-11 22:47:10.875148,e0fa35bcfeac43e9b09247aca2a01e5314838a4e5eadc78e47af43f5b04485b6,buy,Mango,USD Coin,0.0628,8292
2022-10-11 22:47:10.875148,Raydium,buy,Mango,USD Coin,0.0628,4
2022-10-11 22:47:10.875148,Alameda,sell,Mango,USD Coin,0.1226,1176
2022-10-11 22:47:10.875148,Alameda,sell,Mango,USD Coin,0.122,1172
2022-10-11 22:47:10.875148,Alameda,sell,Mango,USD Coin,0.1215,692
2022-10-11 22:47:10.875148,Alameda,sell,Mango,USD Coin,0.1215,131
2022-10-11 22:47:10.875148,Alameda,sell,Mango,USD Coin,0.0461,14
2022-10-11 22:47:10.875148,6c8816eeb636e7b7514c0a12bc8a4d18c7372a54a3492af432300e20e832d3d3,buy,Mango,USD Coin,0.0584,4523
2022-10-11 22:47:10.875148,8d8f9edba004578dc7289e53e2232bee5a3e39a90cf81724a21482932761205c,buy,Mango,USD Coin,0.0584,481
2022-10-11 22:47:10.875148,5ce2c6952a6137b82ff6a548f38a8a8b106862cfc8f0198905c13482fffbc955,buy,Mango,USD Coin,0.054,2576
2022-10-11 22:47:10.875148,903f28ab82e8198f8dfb4d59e78830091bb222be0ee8817e6751bdef8564a6e4,buy,Mango,USD Coin,0.054,2559
2022-10-11 22:47:10.875148,c4f8c525b4d8139a1e54b3fda2cc138499c98522efa9aa8c1ba2704094fb6564,buy,Mango,USD Coin,0.054,783
